restaurantId,sides.itemId,sides.unitPrice,sides.unitDeliveryPrice,array_index,restaurantNumber,addresses.0.administrativeArea,addresses.0.latitude,addresses.0.longitude
3827,CMG-1009,2.85,3.7,11,3827,WA,47.220126,-122.537587
3490,CMG-1009,2.75,3.6,11,3490,WA,47.613225,-122.184388
469,CMG-1009,2.65,3.45,11,469,WA,47.613552,-122.199853
578,CMG-1009,2.6,3.4,11,578,WA,47.65923,-122.31347
2958,CMG-1009,2.65,3.45,11,2958,WA,47.710832,-122.180813
3925,CMG-1009,2.65,3.45,11,3925,WA,47.743233,-122.346304
4387,CMG-1009,2.85,3.7,11,4387,WA,47.75708,-122.65918
668,CMG-1009,2.8,3.65,11,668,AZ,32.286145,-110.975659
421,CMG-1009,2.7,3.5,11,421,AZ,32.262371,-110.9441
116,CMG-1009,2.65,3.45,11,116,AZ,32.231861,-110.957487
3736,CMG-1009,2.95,3.55,11,3736,BC,49.047726,-122.785064
2899,CMG-1009,2.95,3.55,11,2899,BC,49.112739,-122.672312
4482,CMG-1009,2.95,3.55,11,4482,BC,49.16774,-122.801272
2336,CMG-1009,2.95,3.55,11,2336,BC,49.22611,-123.002441
1875,CMG-1009,2.95,3.55,11,1875,BC,49.281535,-123.121256
1919,CMG-1009,2.7,3.5,11,1919,NM,35.204546,-106.649959
2952,CMG-1009,2.7,3.5,11,2952,NM,35.080594,-106.616873
4444,CMG-1009,2.6,3.4,11,4444,MT,47.493844,-111.274525
2490,CMG-1009,2.7,3.5,11,2490,MT,45.78452,-108.55691
755,CMG-1009,2.7,3.5,11,755,CO,39.537418,-105.013889
73,CMG-1009,2.7,3.5,11,73,CO,39.750284,-104.999073
712,CMG-1009,2.65,3.45,11,712,CO,39.871139,-104.976335
911,CMG-1009,2.7,3.5,11,911,CO,39.739977,-104.957214
2,CMG-1009,2.65,3.45,11,2,CO,39.728341,-104.940977
1885,CMG-1009,2.7,3.5,11,1885,CO,39.567257,-104.880515
2555,CMG-1009,2.8,3.65,11,2555,CO,39.562747,-104.875857
3192,CMG-1009,2.7,3.5,11,3192,CO,39.777715,-104.846509
75,CMG-1009,2.7,3.5,11,75,CO,39.640233,-104.792049
3592,CMG-1009,2.7,3.5,11,3592,CO,39.558086,-104.776917
59,CMG-1009,2.7,3.5,11,59,CO,39.518709,-104.770353
394,CMG-1009,2.7,3.5,11,394,CO,38.877086,-104.718765
4453,CMG-1009,2.75,3.6,11,4453,TX,33.522719,-101.9565
4213,CMG-1009,2.6,3.4,11,4213,TX,31.433612,-100.456283
2929,CMG-1009,2.7,3.5,11,2929,TX,32.405446,-99.765437
2613,CMG-1009,2.65,3.45,11,2613,KS,37.56455,-97.243501
1951,CMG-1009,2.7,3.5,11,1951,OK,35.238558,-97.481577
450,CMG-1009,2.65,3.45,11,450,NE,41.291723,-96.142879
2771,CMG-1009,2.7,3.5,11,2771,TX,32.433649,-97.784812
784,CMG-1009,2.65,3.45,11,784,NE,41.157884,-95.934753
660,CMG-1009,2.65,3.45,11,660,TX,32.684737,-97.414653
1902,CMG-1009,2.6,3.4,11,1902,TX,33.214758,-97.146201
3375,CMG-1009,2.7,3.5,11,3375,TX,33.017902,-97.218136
424,CMG-1009,2.7,3.5,11,424,TX,32.853457,-97.190259
2117,CMG-1009,2.8,3.65,11,2117,TX,32.961725,-97.04183
2774,CMG-1009,2.7,3.5,11,2774,TX,32.922099,-96.99438
1910,CMG-1009,2.7,3.5,11,1910,TX,29.510427,-98.57829
2749,CMG-1009,2.7,3.5,11,2749,TX,32.861138,-96.857219
3992,CMG-1009,2.7,3.5,11,3992,TX,32.649069,-96.942524
3773,CMG-1009,2.7,3.5,11,3773,TX,33.071054,-96.750834
2036,CMG-1009,2.7,3.5,11,2036,TX,32.868969,-96.77351
38,CMG-1009,2.7,3.5,11,38,TX,32.798164,-96.801621
2997,CMG-1009,2.65,3.45,11,2997,TX,33.056683,-96.693426
3834,CMG-1009,2.7,3.5,11,3834,TX,29.357387,-98.540459
4342,CMG-1009,2.65,3.45,11,4342,TX,29.5124,-98.39628
4511,CMG-1009,2.75,3.6,11,4511,TX,29.54901,-98.30966
2363,CMG-1009,2.7,3.5,11,2363,TX,30.556406,-97.687919
3302,CMG-1009,2.7,3.5,11,3302,TX,32.791499,-96.597076
1758,CMG-1009,2.7,3.5,11,1758,TX,29.700977,-98.095527
2728,CMG-1009,2.7,3.5,11,2728,TX,27.57336,-99.47395
620,CMG-1009,2.7,3.5,11,620,TX,30.201265,-97.768496
3532,CMG-1009,2.7,3.5,11,3532,TX,32.741019,-96.441668
3973,CMG-1009,2.65,3.45,11,3973,KS,38.913261,-94.794208
3740,CMG-1009,2.8,3.65,11,3740,KS,39.009255,-94.76982
15,CMG-1009,2.5,3.25,11,15,KS,38.927964,-94.697999
4142,CMG-1009,2.65,3.45,11,4142,KS,39.015365,-94.688388
3049,CMG-1009,2.7,3.5,11,3049,TX,32.716716,-96.325676
340,CMG-1009,2.6,3.4,11,340,KS,39.023373,-94.66486
31,CMG-1009,2.65,3.45,11,31,KS,38.963547,-94.665794
2482,CMG-1009,2.6,3.4,11,2482,KS,39.003581,-94.629855
4547,CMG-1009,2.5,3.25,11,4547,MN,44.17797,-94.03398
2776,CMG-1009,2.65,3.45,11,2776,IA,41.709328,-93.580778
1603,CMG-1009,2.6,3.4,11,1603,AR,36.06675,-94.166113
3427,CMG-1009,2.7,3.5,11,3427,MN,46.356957,-94.244911
4330,CMG-1009,2.65,3.45,11,4330,TX,32.251327,-95.307743
757,CMG-1009,2.5,3.25,11,757,MN,44.776314,-93.414129
1116,CMG-1009,2.7,3.5,11,1116,MN,45.133612,-93.476855
30,CMG-1009,2.6,3.4,11,30,MN,44.94747,-93.321226
3311,CMG-1009,2.7,3.5,11,3311,MN,45.1827,-93.3216
1571,CMG-1009,2.65,3.45,11,1571,MN,44.976898,-93.267942
4068,CMG-1009,2.65,3.45,11,4068,MN,44.757303,-93.213697
268,CMG-1009,2.4,3.1,11,268,MN,44.973058,-93.247025
238,CMG-1009,2.5,3.25,11,238,MN,44.835976,-93.151959
3816,CMG-1009,2.7,3.5,11,3816,TX,30.387337,-95.679741
1438,CMG-1009,2.7,3.5,11,1438,MN,45.035551,-93.019509
2798,CMG-1009,2.7,3.5,11,2798,TX,29.993144,-95.751294
234,CMG-1009,2.7,3.5,11,234,MN,44.924735,-92.955012
2398,CMG-1009,2.7,3.5,11,2398,TX,29.972817,-95.691465
2970,CMG-1009,2.7,3.5,11,2970,TX,29.78692,-95.792483
3744,CMG-1009,2.7,3.5,11,3744,TX,29.698158,-95.814494
163,CMG-1009,2.7,3.5,11,163,TX,29.964272,-95.543527
2201,CMG-1009,2.7,3.5,11,2201,TX,29.903812,-95.551505
2930,CMG-1009,2.6,3.4,11,2930,TX,31.623169,-94.652864
2381,CMG-1009,2.7,3.5,11,2381,TX,30.066232,-95.437682
557,CMG-1009,2.7,3.5,11,557,MN,44.062767,-92.500103
3140,CMG-1009,2.7,3.5,11,3140,TX,29.665176,-95.188796
2656,CMG-1009,2.7,3.5,11,2656,LA,32.548851,-93.709334
3894,CMG-1009,2.7,3.5,11,3894,TX,29.5045,-95.0421
2795,CMG-1009,2.65,3.45,11,2795,AR,35.090446,-92.417587
2871,CMG-1009,2.7,3.5,11,2871,TX,30.115381,-94.169175
905,CMG-1009,2.65,3.45,11,905,MO,38.592211,-90.584408
2082,CMG-1009,2.6,3.4,11,2082,MO,38.750698,-90.427814
533,CMG-1009,2.5,3.25,11,533,WI,43.075327,-89.528676
4179,CMG-1009,2.6,3.4,11,4179,WI,43.047195,-89.325087
3177,CMG-1009,2.7,3.5,11,3177,IL,41.363335,-89.128676
2035,CMG-1009,2.65,3.45,11,2035,IL,42.366051,-89.023489
794,CMG-1009,2.5,3.25,11,794,IL,41.931419,-88.771632
2167,CMG-1009,2.65,3.45,11,2167,TN,35.201143,-89.791338
4561,CMG-1009,2.6,3.4,11,4561,MS,34.96501,-89.84286
3609,CMG-1009,2.65,3.45,11,3609,IL,42.314119,-88.435076
1173,CMG-1009,2.7,3.5,11,1173,WI,44.26257,-88.46998
2769,CMG-1009,2.7,3.5,11,2769,IL,39.138116,-88.56602
2297,CMG-1009,2.7,3.5,11,2297,IL,41.616328,-88.122773
4105,CMG-1009,2.75,3.6,11,4105,IL,41.834419,-88.102778
1408,CMG-1009,2.6,3.4,11,1408,IL,42.003149,-88.004911
885,CMG-1009,2.6,3.4,11,885,IL,42.155058,-87.954098
631,CMG-1009,2.65,3.45,11,631,IL,42.081136,-87.935653
1186,CMG-1009,2.65,3.45,11,1186,IL,42.342315,-87.895796
2438,CMG-1009,2.7,3.5,11,2438,IL,42.279038,-87.871489
2721,CMG-1009,2.6,3.4,11,2721,IL,41.78479,-87.868119
2609,CMG-1009,2.85,3.7,11,2609,IL,41.173868,-87.85215
4451,CMG-1009,2.65,3.45,11,4451,MS,32.3382,-90.0671
2409,CMG-1009,2.8,3.65,11,2409,IL,41.796156,-87.723641
3433,CMG-1009,2.8,3.65,11,3433,IL,41.946928,-87.655496
2924,CMG-1009,2.7,3.5,11,2924,LA,30.212445,-90.950268
156,CMG-1009,2.65,3.45,11,156,IL,41.903758,-87.628874
3430,CMG-1009,2.8,3.65,11,3430,IL,41.868058,-87.626077
2923,CMG-1009,2.65,3.45,11,2923,IL,41.735126,-87.626936
1979,CMG-1009,2.6,3.4,11,1979,IL,41.799695,-87.588031
1257,CMG-1009,2.65,3.45,11,1257,IN,40.473591,-86.108788
2113,CMG-1009,2.65,3.45,11,2113,IN,39.767405,-86.157774
571,CMG-1009,2.65,3.45,11,571,IN,39.926457,-86.090599
2040,CMG-1009,2.45,3.2,11,2040,TN,36.129387,-86.853176
2019,CMG-1009,2.65,3.45,11,2019,MI,42.884279,-85.739756
3382,CMG-1009,2.65,3.45,11,3382,IN,39.957561,-85.997292
3336,CMG-1009,2.7,3.5,11,3336,TN,36.189982,-86.798029
3215,CMG-1009,2.65,3.45,11,3215,MI,43.023285,-85.688553
3456,CMG-1009,2.65,3.45,11,3456,TN,36.319596,-86.600238
3794,CMG-1009,2.65,3.45,11,3794,TN,36.033778,-86.651479
989,CMG-1009,2.4,3.1,11,989,AL,33.196767,-87.52704
2067,CMG-1009,2.65,3.45,11,2067,TN,35.855643,-86.430928
2642,CMG-1009,2.7,3.5,11,2642,AL,33.509777,-86.802721
4691,CMG-1009,2.6,3.4,11,4691,MI,42.760691,-84.506112
2442,CMG-1009,2.65,3.45,11,2442,IN,39.078143,-84.88931
1311,CMG-1009,2.4,3.1,11,1311,OH,39.510312,-84.742634
4267,CMG-1009,2.6,3.4,11,4267,AL,30.372448,-87.683802
3390,CMG-1009,2.6,3.4,11,3390,OH,39.424126,-84.594986
289,CMG-1009,2.65,3.45,11,289,OH,39.131107,-84.610291
1838,CMG-1009,2.65,3.45,11,1838,OH,39.093965,-84.616116
3976,CMG-1009,2.7,3.5,11,3976,OH,39.381104,-84.549011
1238,CMG-1009,2.6,3.4,11,1238,OH,39.135092,-84.502779
1638,CMG-1009,2.65,3.45,11,1638,OH,40.770759,-84.164452
3439,CMG-1009,2.65,3.45,11,3439,OH,39.496868,-84.331763
1532,CMG-1009,2.85,3.7,11,1532,OH,39.202023,-84.377149
2216,CMG-1009,2.65,3.45,11,2216,AL,32.459167,-86.391323
